0.92875,0.99416,0.92247,0.59298,0.53344,0.95184,0.89775,0.92254,0.91632,0.56846,0.94705,0.12977,0.61852,0.97846,0.65783,0.6469,0.53947,0.48093,0.17546,0.9145,0.51157,0.94836,0.60578,0.99635,0.87215
0.31268,0.063556,0.32692,0.72771,0.91755,0.26653,0.4564,0.36825,0.39334,0.81689,0.21662,0.58313,0.94382,0.14317,0.75551,0.76813,0.83325,0.90763,0.57871,0.41574,0.90066,0.22981,0.76623,0.014566,0.40604
0.84482,0.35795,0.8585,0.6088,0.40263,0.78811,0.92162,0.8861,0.90679,0.65878,0.72399,0.86356,0.21211,0.58593,0.76323,0.71755,0.58266,0.37534,0.97522,0.88406,0.40238,0.67232,0.71578,0.057416,0.94356
0.5497,0.8665,0.52403,0.76861,0.90499,0.61966,0.40903,0.49931,0.42639,0.84343,0.73058,0.57542,0.66848,0.84637,0.67892,0.7414,0.86627,0.86945,0.096663,0.48628,0.87052,0.85402,0.79196,0.21648,0.28125
0.97695,0.55209,0.982,0.70317,0.43032,0.90955,0.91021,0.91574,0.91657,0.58066,0.83803,0.87167,0.88646,0.60634,0.81738,0.68384,0.53814,0.47564,0.34928,0.9651,0.57272,0.54509,0.68649,0.67846,0.85586
0.15061,0.85474,0.13771,0.84432,0.92321,0.36752,0.40762,0.42692,0.37051,0.91039,0.42973,0.56554,0.4026,0.81367,0.63348,0.88159,0.90073,0.95416,0.90913,0.21167,0.79572,0.89808,0.7817,0.87261,0.38776
0.57825,0.54008,0.55376,0.50549,0.39234,0.86766,0.83164,0.87038,0.82784,0.41335,0.86311,0.90371,0.96205,0.67128,0.86102,0.43028,0.4133,0.26539,0.33045,0.66723,0.67187,0.4116,0.69979,0.44464,0.83095
0.89217,0.93938,0.90079,0.99685,0.90171,0.51947,0.66388,0.55774,0.65982,0.89208,0.59832,0.47632,0.14603,0.82221,0.55033,0.95638,0.94522,0.77203,0.88501,0.84289,0.80157,0.96266,0.8172,0.98774,0.66853
0.4841,0.33256,0.46587,0.021542,0.42888,0.93748,0.73266,0.81883,0.76548,0.43152,0.8172,0.90254,0.49882,0.63666,0.87117,0.24914,0.25759,0.61179,0.40706,0.47197,0.58762,0.21739,0.62112,0.048429,0.75416
0.88913,0.84548,0.8867,0.10932,0.926,0.38874,0.79695,0.58553,0.75879,0.86498,0.6979,0.50272,0.99999,0.88864,0.51446,0.79755,0.7497,0.93865,0.96545,0.92125,0.97684,0.74924,0.91596,0.18433,0.80504
0.49168,0.53761,0.49672,0.44246,0.34538,0.83039,0.63469,0.89203,0.67918,0.5693,0.73109,0.79978,2.2284e-05,0.44366,0.92179,0.55056,0.70269,0.26068,0.13343,0.28296,0.11716,0.65389,0.35838,0.60142,0.57132
0.9041,0.95831,0.90426,0.97978,0.85101,0.63713,0.93101,0.51389,0.85959,0.92882,0.83973,0.64709,8.9135e-05,0.95528,0.4519,0.92356,0.85952,0.72146,0.46251,0.77423,0.43527,0.89871,0.90527,0.95885,0.98473
0.44859,0.24002,0.44826,0.098889,0.52728,0.82145,0.28538,0.83749,0.50985,0.35804,0.49046,0.85088,0.00035651,0.2363,0.79609,0.35745,0.44694,0.70521,0.99438,0.55993,0.78083,0.37345,0.37464,0.15781,0.13169
0.92751,0.73872,0.92742,0.40024,0.9489,0.64464,0.85322,0.61334,0.99651,0.86998,0.99708,0.58336,0.0014255,0.74494,0.66115,0.78207,0.96123,0.73255,0.02236,0.8515,0.63726,0.90769,0.92845,0.53163,0.59036
0.37518,0.74117,0.37539,0.96914,0.29159,0.82916,0.46736,0.80261,0.092304,0.50276,0.075957,0.87795,0.005694,0.69374,0.8349,0.61725,0.20579,0.65115,0.087441,0.48225,0.7278,0.4011,0.30575,0.996,0.79282
0.87458,0.77171,0.87472,0.093706,0.82717,0.60618,0.95817,0.60463,0.45792,0.92366,0.44498,0.52665,0.022646,0.79877,0.61576,0.85489,0.64527,0.79165,0.31918,0.83905,0.71436,0.93492,0.81425,0.015943,0.72724
0.52404,0.69821,0.52376,0.27046,0.56745,0.90282,0.27444,0.87288,0.92666,0.3666,0.85061,0.92552,0.088533,0.67567,0.8394,0.56119,0.80381,0.65595,0.86921,0.47738,0.67807,0.33459,0.63466,0.062754,0.70467
0.90559,0.81758,0.90563,0.65076,0.9377,0.45102,0.81517,0.49428,0.40749,0.8424,0.63064,0.43188,0.32278,0.85231,0.61979,0.90518,0.63925,0.81774,0.45472,0.92428,0.81994,0.89732,0.89417,0.23527,0.87377
0.44606,0.60042,0.44598,0.86173,0.31941,0.8855,0.58599,0.94777,0.87462,0.56704,0.78429,0.85722,0.87437,0.51538,0.80817,0.4444,0.83055,0.6587,0.9918,0.38709,0.59497,0.39513,0.42683,0.71966,0.41636
0.90911,0.91916,0.90908,0.55919,0.87661,0.50786,0.9394,0.30065,0.51797,0.91722,0.75462,0.61,0.43938,0.96577,0.7061,0.86968,0.63064,0.7991,0.032533,0.87045,0.90141,0.96197,0.95267,0.80699,0.9761
0.42793,0.34479,0.42798,0.89524,0.41149,0.88639,0.31376,0.8222,0.92188,0.36503,0.63813,0.78068,0.9853,0.20627,0.65252,0.37229,0.81275,0.62788,0.1259,0.53012,0.43108,0.18205,0.2456,0.62302,0.15265
0.92517,0.84747,0.92519,0.51621,0.93079,0.47312,0.85617,0.55528,0.41669,0.85541,0.93756,0.72893,0.057928,0.69428,0.81934,0.83795,0.63374,0.82659,0.44019,0.86497,0.8654,0.67162,0.77042,0.93946,0.63285
0.3632,0.5647,0.36316,0.80608,0.35026,0.93172,0.51513,0.9772,0.90363,0.58011,0.24485,0.73946,0.21829,0.77266,0.67052,0.6367,0.84966,0.5956,0.98569,0.47491,0.41136,0.78093,0.65981,0.22748,0.76627
0.8658,0.89429,0.86577,0.64468,0.90441,0.37996,0.94609,0.2024,0.4498,0.91261,0.78598,0.81128,0.68256,0.73143,0.83786,0.78882,0.56114,0.86216,0.056418,0.93419,0.92739,0.73846,0.87669,0.70294,0.76858
0.51113,0.46635,0.51119,0.89602,0.37044,0.85819,0.32935,0.71329,0.89631,0.41237,0.62085,0.54703,0.86669,0.72517,0.59306,0.62459,0.91353,0.50921,0.21294,0.37174,0.36844,0.69755,0.46637,0.83527,0.64981
0.95393,0.93689,0.95393,0.41709,0.9306,0.5661,0.85042,0.73254,0.43509,0.95634,0.95607,0.98414,0.46216,0.83006,0.94329,0.88688,0.42502,0.90249,0.67039,0.85351,0.88078,0.86905,0.96935,0.55039,0.93255
0.24619,0.32092,0.2462,0.97684,0.2796,0.86732,0.51117,0.79955,0.92206,0.18996,0.16996,0.11417,0.99427,0.49983,0.24884,0.48199,0.86927,0.45725,0.88387,0.55363,0.46127,0.42003,0.19182,0.98984,0.23265
0.71927,0.83734,0.71928,0.077921,0.82106,0.53164,0.93259,0.59374,0.39597,0.63399,0.6088,0.50516,0.022774,0.93891,0.77182,0.92535,0.47414,0.85449,0.41058,0.81267,0.84114,0.94833,0.6778,0.040213,0.72116
0.81478,0.57803,0.81476,0.25414,0.56876,0.92621,0.36204,0.87598,0.91832,0.84562,0.91641,0.92593,0.089023,0.36924,0.65338,0.35692,0.89741,0.53545,0.96802,0.55539,0.51297,0.2932,0.80441,0.15438,0.80518
0.60133,0.88246,0.60136,0.69921,0.95019,0.38694,0.85041,0.46689,0.39453,0.52954,0.38072,0.40934,0.32439,0.85884,0.86148,0.82051,0.42041,0.85824,0.12384,0.88132,0.8655,0.82739,0.65748,0.5222,0.62152
0.91795,0.51057,0.91794,0.88045,0.28819,0.88674,0.59187,0.95563,0.89076,0.93968,0.94705,0.89615,0.87665,0.55556,0.54703,0.55668,0.95022,0.53376,0.43403,0.53686,0.57867,0.59261,0.82947,0.99803,0.94542
0.36712,0.89055,0.36715,0.31774,0.83862,0.4629,0.84781,0.25003,0.43989,0.33729,0.22576,0.47183,0.43255,0.85753,0.88988,0.98664,0.2534,0.90932,0.98259,0.84216,0.82316,0.90252,0.60625,0.0078676,0.23012
0.89002,0.49345,0.89004,0.65815,0.54587,0.9056,0.53198,0.74762,0.90022,0.83917,0.75672,0.93976,0.9818,0.52814,0.42656,0.10918,0.7302,0.38466,0.068422,0.6303,0.6756,0.42991,0.85943,0.031223,0.76385
0.4363,0.89406,0.43626,0.70521,0.95942,0.44144,0.87765,0.75527,0.48449,0.55574,0.65017,0.33982,0.071466,0.94679,0.94656,0.44825,0.70779,0.84223,0.25496,0.81264,0.71537,0.91808,0.58454,0.12099,0.63902
0.91886,0.46511,0.91885,0.73002,0.25274,0.9311,0.55551,0.73943,0.92882,0.89046,0.92829,0.89627,0.26544,0.35459,0.30471,0.86213,0.8045,0.53809,0.75983,0.63016,0.767,0.39375,0.87192,0.42541,0.93795
0.34053,0.86887,0.34056,0.83572,0.76416,0.34393,0.85766,0.74282,0.39351,0.45847,0.27427,0.42411,0.77992,0.80584,0.78404,0.56225,0.61894,0.94153,0.72996,0.85472,0.6709,0.87723,0.51119,0.97775,0.24916
0.88022,0.54402,0.88025,0.43364,0.71462,0.82817,0.60176,0.75299,0.896,0.9208,0.8217,0.96806,0.68659,0.63949,0.65536,0.91516,0.87607,0.34479,0.78847,0.55036,0.86049,0.51116,0.90952,0.087036,0.78581
0.47415,0.90361,0.4741,0.81625,0.79537,0.61064,0.81615,0.7323,0.45758,0.35919,0.54495,0.19393,0.86074,0.87906,0.88668,0.43159,0.44776,0.86238,0.66715,0.93113,0.52045,0.91153,0.45506,0.31784,0.61034
0.94385,0.45911,0.94384,0.66677,0.65403,0.88049,0.69746,0.76963,0.9003,0.809,0.99327,0.71775,0.47946,0.50225,0.46066,0.90015,0.95041,0.52512,0.88825,0.36544,0.93334,0.43027,0.88341,0.86727,0.9628
0.29455,0.88106,0.29457,0.78167,0.85279,0.4674,0.69636,0.68295,0.40879,0.68741,0.073051,0.69035,0.99831,0.84145,0.88583,0.44428,0.2626,0.90918,0.39706,0.8706,0.33793,0.86872,0.47184,0.46044,0.16045
0.80933,0.5111,0.80935,0.76042,0.55653,0.88971,0.85043,0.8296,0.87819,0.80853,0.41093,0.87776,0.0067418,0.50526,0.42777,0.92709,0.79316,0.38259,0.95761,0.46467,0.77594,0.51764,0.85221,0.99374,0.61191
0.62868,0.9171,0.62865,0.55276,0.92471,0.50172,0.51025,0.59982,0.52732,0.64291,0.88052,0.47178,0.026785,0.99268,0.97793,0.34806,0.6208,0.82395,0.16236,0.86065,0.60208,0.94553,0.62477,0.024885,0.86673
0.86867,0.39166,0.86869,0.76592,0.36827,0.90743,0.98161,0.91595,0.92543,0.83908,0.54906,0.98462,0.10427,0.13534,0.14825,0.75237,0.8648,0.55355,0.544,0.5287,0.84849,0.31246,0.78077,0.097064,0.57998
0.45036,0.81982,0.45032,0.62551,0.82972,0.45424,0.19327,0.37596,0.39008,0.52005,0.85686,0.1953,0.3736,0.59787,0.60804,0.74147,0.4821,0.91556,0.99226,0.87645,0.4894,0.78688,0.71811,0.35057,0.84488
0.9872,0.68843,0.98719,0.93041,0.62671,0.88236,0.69739,0.92623,0.89273,0.91122,0.61549,0.69763,0.93609,0.84193,0.86436,0.69913,0.96569,0.39171,0.030737,0.56345,0.99044,0.72971,0.76441,0.91068,0.64071
0.11581,0.72666,0.11584,0.27557,0.84484,0.51395,0.71849,0.30271,0.42684,0.44678,0.72263,0.72761,0.23931,0.63686,0.56543,0.71248,0.21282,0.79913,0.11917,0.78366,0.064633,0.66816,0.74551,0.32535,0.70325
0.50652,0.79038,0.50658,0.8184,0.57723,0.94526,0.76505,0.84161,0.90247,0.95146,0.70371,0.71968,0.72816,0.88669,0.95236,0.78267,0.69818,0.64485,0.41987,0.66997,0.32359,0.8042,0.76959,0.878,0.72849
0.86556,0.6311,0.86556,0.55299,0.88786,0.3392,0.7495,0.55112,0.47996,0.31815,0.87546,0.80333,0.79177,0.51054,0.31373,0.68231,0.78815,0.89153,0.97432,0.86217,0.88059,0.66937,0.70865,0.42848,0.84333
0.53437,0.89524,0.53437,0.98646,0.48588,0.82175,0.72994,0.96343,0.8917,0.84045,0.44345,0.62979,0.65949,0.86966,0.82263,0.78775,0.70863,0.43752,0.1001,0.53264,0.45608,0.82806,0.77864,0.97954,0.51274
0.92686,0.45091,0.92686,0.060109,0.93057,0.6498,0.79887,0.2204,0.51742,0.59006,0.98922,0.90968,0.89825,0.58858,0.63383,0.60332,0.75545,0.89201,0.3603,0.90905,0.98091,0.61771,0.72011,0.08017,0.99833
0.37919,0.92194,0.37919,0.24323,0.36366,0.79027,0.64598,0.69724,0.8828,0.88482,0.09977,0.35663,0.36558,0.75813,0.81517,0.95429,0.72002,0.47753,0.92194,0.31993,0.13578,0.83725,0.71649,0.29497,0.072788
0.89015,0.41074,0.89015,0.76017,0.86146,0.65673,0.84628,0.78964,0.51997,0.48859,0.50485,0.84858,0.92772,0.67507,0.55388,0.25852,0.78202,0.89285,0.28786,0.86986,0.58571,0.57749,0.77298,0.83185,0.43788
0.48345,0.90696,0.48345,0.68681,0.56591,0.85246,0.54359,0.70992,0.89064,0.93585,0.84771,0.59455,0.26822,0.86116,0.98636,0.78723,0.69275,0.45815,0.81999,0.45533,0.81038,0.9119,0.72062,0.55949,0.8362
0.87883,0.41818,0.87883,0.89177,0.87634,0.55998,0.95432,0.76922,0.52263,0.34079,0.63702,0.90067,0.7851,0.53004,0.14901,0.63607,0.8136,0.90502,0.59042,0.96438,0.68399,0.41242,0.76954,0.98584,0.66063
0.47937,0.93058,0.47937,0.30351,0.48634,0.88771,0.29398,0.71756,0.84147,0.83985,0.80017,0.46513,0.67486,0.91055,0.61369,0.93991,0.6129,0.45924,0.9673,0.22695,0.78604,0.91129,0.70361,0.05583,0.77908
0.94417,0.33737,0.94417,0.68688,0.92988,0.48138,0.80377,0.77372,0.60655,0.56831,0.72927,0.93471,0.87769,0.4135,0.8377,0.22597,0.85678,0.88324,0.12653,0.75313,0.73904,0.40519,0.76456,0.21085,0.76591
0.30426,0.85228,0.30426,0.81161,0.37713,0.92571,0.58995,0.72959,0.87026,0.88702,0.64502,0.3695,0.42939,0.9151,0.61803,0.70124,0.54388,0.4504,0.44208,0.68282,0.65861,0.8759,0.74864,0.66557,0.59059
0.80723,0.49707,0.80723,0.68128,0.90464,0.41103,0.94881,0.74752,0.57105,0.47149,0.8986,0.90542,0.98005,0.46219,0.88345,0.79068,0.91303,0.95903,0.98658,0.85293,0.90288,0.49645,0.73894,0.89035,0.93707
0.63371,0.9654,0.63371,0.74905,0.39521,0.84342,0.2792,0.76408,0.83728,0.91537,0.42897,0.3972,0.078189,0.83755,0.46337,0.62742,0.42643,0.20842,0.052947,0.50708,0.35065,0.92946,0.73376,0.39052,0.33253
0.90064,0.26697,0.90064,0.80194,0.90476,0.58948,0.84057,0.69938,0.656,0.3849,0.96699,0.92982,0.2883,0.64712,0.88973,0.79439,0.90722,0.595,0.20058,0.91391,0.83518,0.36898,0.79639,0.95206,0.89798
0.41165,0.7737,0.41165,0.52214,0.41145,0.88521,0.51436,0.80612,0.75841,0.8593,0.18526,0.34567,0.82074,0.75247,0.45654,0.68435,0.40367,0.88427,0.64138,0.38721,0.56029,0.84664,0.59945,0.18258,0.36433
0.92389,0.70195,0.92389,0.89777,0.94932,0.49344,0.98236,0.6697,0.78867,0.54072,0.695,0.92178,0.58851,0.76538,0.92505,0.85618,0.91108,0.50524,0.92005,0.92478,0.93376,0.60795,0.91182,0.59697,0.93697
0.34082,0.79426,0.34082,0.51593,0.23778,0.88619,0.14348,0.80806,0.5753,0.90025,0.70624,0.28742,0.96866,0.65225,0.35669,0.49598,0.4023,0.90141,0.29424,0.34344,0.34181,0.8333,0.39492,0.96238,0.24748
0.85898,0.67434,0.85898,0.78544,0.73477,0.48881,0.60706,0.68366,0.96596,0.44127,0.84706,0.8464,0.12142,0.88685,0.85096,0.96719,0.89798,0.42709,0.83065,0.84472,0.80244,0.62964,0.9368,0.1448,0.78336
0.52934,0.81593,0.52934,0.62941,0.74791,0.89423,0.79711,0.78036,0.21003,0.92125,0.50978,0.49889,0.42672,0.44451,0.58193,0.2157,0.38889,0.8737,0.56268,0.52562,0.5895,0.84373,0.29798,0.49534,0.63025
0.94309,0.64745,0.94309,0.94974,0.76323,0.4734,0.70384,0.70637,0.74126,0.40857,0.99885,0.97559,0.97852,0.98486,0.9123,0.75402,0.91418,0.55069,0.98428,0.99037,0.97285,0.62303,0.87629,0.99991,0.94824
0.28868,0.79074,0.28868,0.14329,0.67375,0.87234,0.73122,0.76045,0.61938,0.85426,0.057114,0.13887,0.084083,0.064665,0.38199,0.57162,0.35313,0.82809,0.061879,0.069415,0.11658,0.77998,0.33375,0.00034773,0.20092
0.80029,0.62214,0.8003,0.36862,0.84534,0.48491,0.81582,0.73614,0.85376,0.51909,0.3669,0.52142,0.30805,0.27445,0.8743,0.79388,0.85237,0.55931,0.2322,0.32883,0.45014,0.66277,0.72673,0.0013904,0.68699
0.65263,0.90815,0.65263,0.69961,0.57816,0.95108,0.60053,0.75945,0.54784,0.98543,0.85668,0.97168,0.85263,0.82005,0.54897,0.67961,0.51914,0.92754,0.71313,0.86401,0.92903,0.8708,0.81315,0.0055539,0.80492
0.85372,0.3905,0.85372,0.63599,0.89525,0.28693,0.95104,0.75307,0.9267,0.11309,0.59505,0.1915,0.50262,0.57513,0.87757,0.82929,0.89778,0.36746,0.8183,0.54,0.37397,0.48759,0.5851,0.022092,0.69777
0.52029,0.90531,0.52029,0.71612,0.45749,0.80371,0.25909,0.71813,0.37386,0.50323,0.84778,0.70292,0.99997,0.96648,0.55268,0.62122,0.41672,0.87941,0.59474,0.94733,0.88979,0.94279,0.97285,0.086417,0.75755
0.96696,0.40375,0.96696,0.68882,0.8681,0.6167,0.81854,0.79085,0.84875,0.88135,0.63673,0.68872,0.00011002,0.21805,0.86048,0.84263,0.85779,0.4606,0.9641,0.30067,0.419,0.30489,0.14969,0.3158,0.8006
0.22532,0.86849,0.22532,0.85911,0.51376,0.89582,0.54111,0.66538,0.55124,0.52687,0.72586,0.82852,0.00044003,0.71192,0.54595,0.50038,0.50908,0.8447,0.13845,0.71293,0.74635,0.77951,0.58587,0.86428,0.51088
0.69558,0.50031,0.69558,0.48043,0.96943,0.48824,0.96975,0.8655,0.96941,0.90481,0.77151,0.64219,0.0017594,0.83311,0.95454,0.91218,0.9405,0.5145,0.47712,0.71266,0.65543,0.68717,0.93079,0.46921,0.9242
0.80358,0.95022,0.80358,0.9979,0.20448,0.88815,0.20393,0.48678,0.21933,0.48077,0.7406,0.83447,0.0070251,0.56749,0.27269,0.43457,0.32185,0.88867,0.99791,0.76871,0.78427,0.85258,0.36662,0.99621,0.42192
0.62535,0.30946,0.62535,0.010055,0.66556,0.47097,0.6943,0.87879,0.7117,0.8808,0.73417,0.61509,0.027903,0.94094,0.77978,0.86092,0.79294,0.36547,0.0083565,0.58903,0.58997,0.53258,0.90175,0.015111,0.88955
0.92125,0.82075,0.92125,0.044745,0.86045,0.94182,0.80947,0.47661,0.81867,0.55783,0.81978,0.87552,0.1085,0.34521,0.68876,0.39113,0.65094,0.79903,0.033147,0.81668,0.85642,0.94276,0.43007,0.05953,0.52905
0.33153,0.55915,0.33153,0.18421,0.51835,0.34135,0.64198,0.86645,0.6338,0.82144,0.51577,0.51099,0.3869,0.86032,0.79466,0.84349,0.79686,0.60752,0.12819,0.51981,0.45352,0.29012,0.90983,0.22394,0.82001
0.86807,0.92838,0.86807,0.62463,0.93476,0.89142,0.86136,0.53469,0.90203,0.66794,0.97087,0.91458,0.94884,0.57615,0.66629,0.51201,0.66873,0.90465,0.44704,0.95186,0.97293,0.8294,0.45264,0.69517,0.66439
0.48814,0.35132,0.48814,0.91531,0.33442,0.40122,0.55356,0.91786,0.39879,0.7752,0.19936,0.37142,0.19419,0.83163,0.84928,0.99527,0.82541,0.40471,0.98878,0.26999,0.16054,0.5377,0.84937,0.84763,0.78345
